fieldguide,english_common,latin_species,length,voice,order,family,family_english,english,match,latin_species_correct,changed,comment
allabout_birds,Black-and-white Warbler,Mniotilta varia,12,"Both male and female Black-and-white Warblers give a sharp  "" chit "" or  "" pit "" call, with many variations. Females call to mates when away from the nest, and males may call to mates in order to maintain contact. Males sing a thin, high-pitched, repetitive  "" weesy, weesy, weesy "" song that lasts about 3 seconds. On the breeding grounds, the song may be longer, faster and more varied in pitch.  Males sing a softer version of the song when near females during courtship and nest building.",Passeriformes,Parulidae,New World Warblers,Black-and-white Warbler,TRUE,Mniotilta varia,no,
allabout_birds,Black-backed Woodpecker,Picoides arcticus,23,"The most often heard call is a sharp, high  "" kyik "" or  "" pik "" . Highly agitated birds give descending 'rattle-snarls,' a very distinctive sound that begins with a high, descending whinny and ends with a mechanical-sounding growl.",Piciformes,Picidae,Woodpeckers,Black-backed Woodpecker,TRUE,Picoides arcticus,no,
allabout_birds,Black-bellied Plover,Pluvialis squatarola,28.5,"The most commonly heard call is the mellow, mournful-sounding flight call, a far-carrying  "" pleeoooee "" , falling and then rising in tone. Males give a piping trill when landing after the aerial display, and males in conflict utter a harsh  "" kleeeeerr "" . Adults disturbed at the nest give a variety of threat and alarm calls. Males sing a burry but musical  "" kooodleeooo "" while displaying, similar to songs of golden-plovers.",Charadriiformes,Charadriidae,Plovers,Grey Plover,TRUE,Pluvialis squatarola,no,
allabout_birds,Black-bellied Whistling-Duck,Dendrocygna autumnalis,49,"A soft, high whistle with a long first note and several following notes. They give this call in flight, while standing, or while swimming. They also make a  "" chit-chit-chit "" in flight or a  "" yip "" when taking flight.",Anseriformes,Anatidae,"Ducks, Geese, Swans",Black-bellied Whistling Duck,TRUE,Dendrocygna autumnalis,no,
allabout_birds,Black-billed Cuckoo,Coccyzus erythropthalmus,29.5,"The call of males and females is a guttural croak that is often preceded by a rapid and harsh chortle.   Males and females sing a staccato series of 3 to 5 toots on the same pitch. They take a brief pause between sets, but can go on repeating sets for several minutes. They sing during, day, night and often while flying overhead.",Cuculiformes,Cuculidae,Cuckoos,Black-billed Cuckoo,TRUE,Coccyzus erythropthalmus,no,
allabout_birds,Black-billed Magpie,Pica hudsonia,52.5,"Call a harsh, chattering  "" wock, wock wock-a-wock, wock, pjur, weer, weer. ""  Black-billed Magpies are very vocal birds. Their two primary vocalizations are a harsh, ascending call and a raspy chatter.",Passeriformes,Corvidae,"Crows, Jays",Black-billed Magpie,TRUE,Pica hudsonia,no,
allabout_birds,Black-capped Chickadee,Poecile atricapillus,13.5,"Chickadees make their  "" chickadee-dee-dee "" call using increasing numbers of  "" dee "" notes when they are alarmed. They also have a gargling call, often given aggressively when a lower-ranking bird gets close to a higher-ranking one; also exchanged between members of a pair. Black-capped Chickadees make a high pitched  "" see "" as a high-intensity alarm call, often when a fast-approaching predator is detected. When chickadees hear this call, they freeze in position until they hear a  "" chickadee-dee "" call signifying 'all clear.' High  "" see "" calls most often given by males. In most of North America, the song is a simple, pure 2 or 3-note whistled  "" fee-bee "" or  "" hey, sweetie "" . In the Pacific Northwest, the song is 3 or 4 notes on the same pitch; the song is also different on Martha's Vineyard in MA. In much of the range, males begin singing in mid-January, and the song increases in frequency as winter progresses. Females also sing occasionally.",Passeriformes,Paridae,"Tits, Chickadees",Black-capped Chickadee,TRUE,Poecile atricapillus,no,
allabout_birds,Black-capped Vireo,Vireo atricapilla,11,"A rapid  "" jidit  "" is the most commonly heard call, amazingly similar to the call of Ruby-crowned Kinglet. Sings an incessant string of rapid, twittering 2- and 3-note phrases, rising and falling in tone, with remarkable variation.",Passeriformes,Vireonidae,"Vireos, Greenlets, Shrike-babblers",Black-capped Vireo,TRUE,Vireo atricapilla,no,
allabout_birds,Black-chinned Hummingbird,Archilochus alexandri,9,"The Black-chinned Hummingbird has at least five different high-pitched chips and ticks. These are combined in various ways depending on the situation. There are only two published accounts of Black-chinned Hummingbirds singing, both of males near Austin, Texas. These songs were described as 'a sweet and low, though very high-pitched warble, like the sound produced as a result of whistling through the teeth.'",Apodiformes,Trochilidae,Hummingbirds,Black-chinned Hummingbird,TRUE,Archilochus alexandri,no,
allabout_birds,Black-chinned Sparrow,Spizella atrogularis,14.6,"Male and female Black-chinned Sparrows make a high-pitched chip near the nest, when a predator is near and as an alarm call.  The male Black-chinned Sparrow's song sounds very much like a bouncing ping-pong ball. The song starts with 1-5 clear notes, followed by a long accelerating trill. The notes slur into each other as the song gets faster and faster. The trill can end on a higher pitch or a lower pitch, but it always accelerates.",Passeriformes,Passerellidae,New World Sparrows,Black-chinned Sparrow,TRUE,Spizella atrogularis,no,
allabout_birds,Black-crested Titmouse,Baeolophus atricristatus,15,"Call a scratchy, chickadee-like  "" tsee-day-day-day. ""  Also fussy scolding notes. Sharper and more nasal than Tufted Titmouse. Song a loud, whistled  "" peew, peew, peew, peew. """,Passeriformes,Paridae,"Tits, Chickadees",Black-crested Titmouse,TRUE,Baeolophus atricristatus,no,
allabout_birds,Black-crowned Night-Heron,Nycticorax nycticorax,62,"Black-crowned Night-Herons give a barking squawk when disturbed. Males give a hissing  "" plup "" to attract females. When parents arrive at the nest with food they give a series of guttural notes followed by a raspy  "" woc-a-woc "" call. They also give harsh screams and hoarse clucks.",Pelecaniformes,Ardeidae,"Herons, Bitterns",Black-crowned Night Heron,TRUE,Nycticorax nycticorax,no,
allabout_birds,Black-footed Albatross,Phoebastria nigripes,69,"Most common call is a nasal double-bray. Also gives long single notes and growls. Calls are generally lower, louder, and more nasal than those of Laysan Albatross.",Procellariiformes,Diomedeidae,Albatrosses,Black-footed Albatross,TRUE,Phoebastria nigripes,no,
allabout_birds,Black-headed Grosbeak,Pheucticus melanocephalus,18.5,"The Black-headed Grosbeak's typical call is a sharp  "" spik "" uttered frequently to keep contact with mates while foraging. They utter an upslurring  "" wheet "" upon taking flight. Their distress call is a series of rapidly repeated notes flung out in response to imminent danger to themselves or their chicks, or in violent altercations with other grosbeaks. The Black-headed Grosbeak's whistled song rises and falls like an American Robin's, but it's longer, sweeter, more varied, and less choppy in its phrases. It's sometimes likened to that of a  "" drunk ""  or  "" operatic ""  robin. Both males and females sing. The female's song is usually shorter, simpler, and quieter. She sings less frequently than the male, usually from the nest.",Passeriformes,Cardinalidae,Cardinals & Allies,Black-headed Grosbeak,TRUE,Pheucticus melanocephalus,no,
allabout_birds,Black-headed Gull,Chroicocephalus ridibundus,35.5,"Calls harsh and scolding  "" karr ""  and  "" kek. """,Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Black-headed Gull,TRUE,Chroicocephalus ridibundus,no,
allabout_birds,Black-legged Kittiwake,Rissa tridactyla,39.5,"A nasal, repeated  "" kittiwake  "" is the most commonly heard call on the breeding grounds. Also makes other short, nasal calls between mates or between adults and chicks.",Charadriiformes,Laridae,"Gulls, Terns, Skimmers",Black-legged Kittiwake,TRUE,Rissa tridactyla,no,
allabout_birds,Black-necked Stilt,Himantopus mexicanus,37,"Most calls are sharp and rather high-pitched,  "" yap "" ,  "" keek "" , or similar, sometimes doubled and often given in series when alarmed. Quieter versions of the call, heard between adults and young, serve as contact calls.    None.",Charadriiformes,Recurvirostridae,"Stilts, Avocets",Black-necked Stilt,TRUE,Himantopus mexicanus,no,
allabout_birds,Black-tailed Gnatcatcher,Polioptila melanura,12,"Both sexes frequently make low, nasal scolds as well as rapid, monotonous successions of harsh notes. Male Black-tailed Gnatcatchers occasionally sing a complex series of jumbled, warbling notes, particularly while defending their territory.",Passeriformes,Polioptilidae,Gnatcatchers,Black-tailed Gnatcatcher,TRUE,Polioptila melanura,no,
allabout_birds,Black-throated Blue Warbler,Setophaga caerulescens,12,"Males and females give a flat  "" smack "" somewhat reminiscent of the Dark-eyed Junco's call. Males and occasionally females sing a slow-paced series of three to seven buzzy notes, with the last note slurred upward. Some say it sounds like they are saying  "" I am so lazzzy, ""  or  "" please, please, please squeeeeze. ""  They also sing a clearer version of this song with 5 rising and falling notes followed by a rising buzz. Males sing this song during the breeding season from perches in the lower to middle levels of the forest to attract mates. Another song type is 2-6 buzzy notes that rise in pitch at the end. Males often sing the second song type at territorial boundaries or during aggressive encounters.",Passeriformes,Parulidae,New World Warblers,Black-throated Blue Warbler,TRUE,Setophaga caerulescens,no,
allabout_birds,Black-throated Gray Warbler,Setophaga nigrescens,12,"Males and females give a flat  "" chup "" .  Male Black-throated Gray Warblers sing a series of 5-9 buzzy notes; singing  "" zeedle zeedle zeedle zeet-chee "" .",Passeriformes,Parulidae,New World Warblers,Black-throated Grey Warbler,TRUE,Setophaga nigrescens,no,
allabout_birds,Black-throated Green Warbler,Setophaga virens,11.5,"The most common call is a hoarse double chip. In flight, they give a high clear  "" see "" .  Like most warblers, male Black-throated Green Warblers sing two similar songs, one directed at males during territorial interactions, and the other at females. The former, also known as the 'unaccented song,' is a high, cheery-sounding buzz,  "" zee zee zo zo zee "" . The latter,  "" zee zee zee zee zo zee "" , is called the 'accented song' and is sung by males to attract and communicate with female birds.",Passeriformes,Parulidae,New World Warblers,Black-throated Green Warbler,TRUE,Setophaga virens,no,
allabout_birds,Black-throated Sparrow,Amphispiza bilineata,13,"Black-throated Sparrows give a quiet twittering of jumbled notes that sound like tinkling bells; often during aggressive interactions between males. Females and males also give a high-pitched  "" tink "" .  Males sing a tinkling song from the tops of shrubs or while foraging on the ground. The song starts with two quiet opening notes, slides into a buzz, followed by 2 bell-like notes and a trill.",Passeriformes,Passerellidae,New World Sparrows,Black-throated Sparrow,TRUE,Amphispiza bilineata,no,
